"","date","shanghai_temp","nantong_temp"
"164",2005-06-13,22.6800174713135,23.7300052642822
"165",2005-06-14,22.5100040435791,23.2300052642822
"166",2005-06-15,22.7300052642822,23.1299991607666
"167",2005-06-16,23.4800052642822,25.3299808502197
"168",2005-06-17,23.9300174713135,26.1299991607666
"169",2005-06-18,23.3299808502197,25.279993057251
"170",2005-06-19,23.5000247955322,24.1299991607666
"171",2005-06-20,24.560022354126,24.6299991607666
"172",2005-06-21,24.810022354126,25.029993057251
"173",2005-06-22,24.1000003814697,24.6800174713135
"174",2005-06-23,24.029993057251,25.3500003814697
"175",2005-06-24,24.9300174713135,26.529993057251
"176",2005-06-25,26.2300052642822,27.1000003814697
"177",2005-06-26,27.1499881744385,26.9800052642822
"178",2005-06-27,26.310022354126,25.7300052642822
"179",2005-06-28,26.560022354126,25.6299991607666
"180",2005-06-29,26.6599979400635,27.1800174713135
"181",2005-06-30,27.3799991607666,27.9500064849854
"182",2005-07-01,28.1499881744385,28.3799991607666
"183",2005-07-02,28.6299991607666,28.6000003814697
"184",2005-07-03,28.8999881744385,28.7000064849854
"185",2005-07-04,28.6499881744385,27.4300174713135
"186",2005-07-05,28.529993057251,26.3799991607666
"187",2005-07-06,26.779993057251,25.4500064849854
"188",2005-07-07,27.6299991607666,26.0799808502197
"189",2005-07-08,27.6000003814697,26.810022354126
"190",2005-07-09,28.279993057251,26.1499881744385
"191",2005-07-10,28.7300052642822,26.560022354126
"192",2005-07-11,27.810022354126,24.6299991607666
"193",2005-07-12,25.8999881744385,23.529993057251
"194",2005-07-13,26.0799808502197,24.2000064849854
"195",2005-07-14,27.2000064849854,25.4500064849854
"196",2005-07-15,27.3299808502197,26.6800174713135
"197",2005-07-16,27.2600040435791,27.0000247955322
"198",2005-07-17,27.7000064849854,26.8299808502197
"199",2005-07-18,27.6800174713135,25.7000064849854
"200",2005-07-19,27.0100040435791,25.3299808502197
"201",2005-07-20,27.0799808502197,25.2000064849854
"202",2005-07-21,27.029993057251,26.279993057251
"203",2005-07-22,26.810022354126,26.7300052642822
"204",2005-07-23,26.8799991607666,26.6299991607666
"205",2005-07-24,26.6800174713135,26.8799991607666
"206",2005-07-25,26.779993057251,27.279993057251
"207",2005-07-26,26.7000064849854,26.2300052642822
"208",2005-07-27,27.8999881744385,27.4500064849854
"209",2005-07-28,27.8799991607666,26.4800052642822
"210",2005-07-29,27.9500064849854,26.4800052642822
"211",2005-07-30,28.3799991607666,27.3299808502197
"212",2005-07-31,28.6499881744385,27.3799991607666
"213",2005-08-01,29.279993057251,27.7300052642822
"214",2005-08-02,28.8799991607666,27.529993057251
"215",2005-08-03,28.3999881744385,27.1800174713135
"216",2005-08-04,27.3999881744385,26.8299808502197
"217",2005-08-05,27.029993057251,25.9300174713135
"218",2005-08-06,27.2300052642822,24.9800052642822
"219",2005-08-07,28.0000247955322,25.5799808502197
"220",2005-08-08,28.1000003814697,25.560022354126
"221",2005-08-09,27.779993057251,26.9500064849854
"222",2005-08-10,27.9800052642822,27.310022354126
"223",2005-08-11,28.1299991607666,28.5000247955322
"224",2005-08-12,27.6800174713135,28.0799808502197
"225",2005-08-13,27.2300052642822,26.9300174713135
"226",2005-08-14,27.060022354126,27.3500003814697
"227",2005-08-15,28.0000247955322,28.4800052642822
"228",2005-08-16,27.7000064849854,29.9800052642822
